date;time;bid;ask;price;volume;side;shape;order_type;entry_price;exit_price;exit_tag
20251107;060001.060;;25248.75;25248.75;1;ASK;;;;;
20251107;060001.060;25247.75;;25247.75;1;BID;;;;;
20251107;060001.060;25248.00;;25248.00;1;BID;;;;;
20251107;060001.068;25247.75;;25247.75;1;BID;;;;;
20251107;060001.072;25247.75;;25247.75;1;BID;;;;;
20251107;060001.072;25247.50;;25247.50;3;BID;;;;;
20251107;060001.072;;25248.50;25248.50;1;ASK;;;;;
20251107;060001.072;25247.50;;25247.50;2;BID;;;;;
20251107;060001.072;25247.50;;25247.50;3;BID;;;;;
20251107;060001.072;25247.75;;25247.75;1;BID;;;;;
20251107;060001.072;;25248.75;25248.75;1;ASK;;;;;
20251107;060001.072;25247.75;;25247.75;2;BID;;;;;
20251107;060001.128;25248.00;;25248.00;1;BID;;;;;
20251107;060001.132;25247.75;;25247.75;1;BID;;;;;
20251107;060001.132;25247.75;;25247.75;2;BID;;;;;
20251107;060001.252;25248.00;;25248.00;1;BID;;;;;
20251107;060001.292;25247.75;;25247.75;2;BID;;;;;
20251107;060001.304;25248.00;;25248.00;1;BID;;;;;
20251107;060001.304;25247.75;;25247.75;3;BID;;;;;
20251107;060001.304;25248.00;;25248.00;1;BID;;;;;
20251107;060001.304;;25248.50;25248.50;1;ASK;;;;;
20251107;060001.304;;25248.75;25248.75;1;ASK;;;;;
20251107;060001.308;;25248.50;25248.50;1;ASK;;;;;
20251107;060001.504;25248.00;;25248.00;1;BID;;;;;
20251107;060001.504;25247.75;;25247.75;4;BID;;;;;
20251107;060001.504;25247.75;;25247.75;3;BID;;;;;
20251107;060001.504;25247.75;;25247.75;2;BID;;;;;
20251107;060001.504;25247.75;;25247.75;1;BID;;;;;
20251107;060001.504;25247.50;;25247.50;2;BID;;;;;
20251107;060001.568;25247.75;;25247.75;1;BID;;;;;
20251107;060001.588;25247.50;;25247.50;2;BID;;;;;
20251107;060001.588;25247.50;;25247.50;3;BID;;;;;
20251107;060001.592;25247.75;;25247.75;1;BID;;;;;
20251107;060001.636;25247.50;;25247.50;3;BID;;;;;
20251107;060001.680;25247.75;;25247.75;1;BID;;;;;
20251107;060001.684;25247.50;;25247.50;3;BID;;;;;
20251107;060001.716;;25248.25;25248.25;1;ASK;;;;;
20251107;060001.716;;25248.25;25248.25;2;ASK;;;;;
20251107;060001.724;25247.50;;25247.50;2;BID;;;;;
20251107;060001.724;;25248.25;25248.25;1;ASK;;;;;
20251107;060001.724;25247.50;;25247.50;1;BID;;;;;
20251107;060001.724;25247.50;;25247.50;1;BID;;;;;
20251107;060001.724;25247.25;;25247.25;1;BID;;;;;
20251107;060001.724;;25248.00;25248.00;1;ASK;;;;;
20251107;060001.728;25247.00;;25247.00;2;BID;;;;;
20251107;060001.728;;25247.75;25247.75;1;ASK;;;;;
20251107;060001.728;25247.00;;25247.00;1;BID;;;;;
20251107;060001.728;25246.75;;25246.75;1;BID;;;;;
20251107;060001.728;25246.50;;25246.50;2;BID;;;;;
20251107;060001.728;25246.50;;25246.50;3;BID;;;;;
20251107;060001.728;25246.75;;25246.75;1;BID;;;;;
20251107;060001.728;25247.00;;25247.00;1;BID;;;;;
20251107;060001.728;;25248.00;25248.00;1;ASK;;;;;
20251107;060001.732;25247.25;;25247.25;1;BID;;;;;
20251107;060001.732;;25248.25;25248.25;2;ASK;;;;;
20251107;060001.732;;25248.25;25248.25;1;ASK;;;;;
20251107;060001.732;25247.50;;25247.50;1;BID;;;;;
20251107;060001.792;25247.25;;25247.25;1;BID;;;;;
20251107;060001.792;25247.50;;25247.50;1;BID;;;;;
20251107;060001.792;25247.25;;25247.25;1;BID;;;;;
20251107;060001.796;25247.50;;25247.50;1;BID;;;;;
20251107;060001.796;;25248.25;25248.25;1;ASK;;;;;
20251107;060001.796;;25249.00;25249.00;1;ASK;;;;;
20251107;060001.796;25247.75;;25247.75;1;BID;;;;;
20251107;060001.796;;25249.00;25249.00;2;ASK;;;;;
20251107;060001.800;;25248.75;25248.75;1;ASK;;;;;
20251107;060001.848;25247.75;;25247.75;2;BID;;;;;
20251107;060001.848;25248.00;;25248.00;1;BID;;;;;
20251107;060001.848;25247.75;;25247.75;1;BID;;;;;
20251107;060001.936;25247.75;;25247.75;2;BID;;;;;
20251107;060001.936;25248.00;;25248.00;1;BID;;;;;
20251107;060001.936;25247.75;;25247.75;1;BID;;;;;
20251107;060001.940;25247.75;;25247.75;2;BID;;;;;
20251107;060001.940;25248.00;;25248.00;1;BID;;;;;
20251107;060002.012;25247.75;;25247.75;1;BID;;;;;
20251107;060002.016;;25248.50;25248.50;1;ASK;;;;;
20251107;060002.024;25248.00;;25248.00;1;BID;;;;;
20251107;060002.024;;25248.75;25248.75;1;ASK;;;;;
20251107;060002.024;;25249.00;25249.00;1;ASK;;;;;
20251107;060002.060;;25248.75;25248.75;1;ASK;;;;;
20251107;060002.136;;25249.00;25249.00;1;ASK;;;;;
20251107;060002.232;;25249.25;25249.25;1;ASK;;;;;
20251107;060002.232;25248.25;;25248.25;1;BID;;;;;
20251107;060002.232;25248.00;;25248.00;1;BID;;;;;
20251107;060002.232;;25249.00;25249.00;1;ASK;;;;;
20251107;060002.500;25248.25;;25248.25;1;BID;;;;;
20251107;060002.500;25248.00;;25248.00;1;BID;;;;;
20251107;060002.504;25248.25;;25248.25;1;BID;;;;;
20251107;060002.504;;25249.25;25249.25;1;ASK;;;;;
20251107;060002.508;;25249.00;25249.00;1;ASK;;;;;
20251107;060002.508;25248.00;;25248.00;1;BID;;;;;
20251107;060002.508;25247.75;;25247.75;1;BID;;;;;
20251107;060002.508;;25248.75;25248.75;1;ASK;;;;;
20251107;060002.536;25247.75;;25247.75;2;BID;;;;;
20251107;060002.536;25248.00;;25248.00;1;BID;;;;;
20251107;060002.536;;25249.00;25249.00;1;ASK;;;;;
20251107;060002.536;;25249.25;25249.25;1;ASK;;;;;
20251107;060002.536;25248.25;;25248.25;1;BID;;;;;
20251107;060002.536;;25249.00;25249.00;1;ASK;;;;;
20251107;060002.536;25248.00;;25248.00;1;BID;;;;;
20251107;060002.540;25248.25;;25248.25;1;BID;;;;;
20251107;060002.540;;25249.25;25249.25;1;ASK;;;;;
20251107;060002.564;25248.00;;25248.00;1;BID;;;;;
20251107;060002.564;;25249.00;25249.00;1;ASK;;;;;
20251107;060002.692;25248.25;;25248.25;1;BID;;;;;
20251107;060002.692;;25249.25;25249.25;1;ASK;;;;;
20251107;060002.704;;25249.00;25249.00;1;ASK;;;;;
20251107;060002.704;25248.00;;25248.00;1;BID;;;;;
20251107;060002.720;25248.25;;25248.25;1;BID;;;;;
20251107;060002.720;;25249.25;25249.25;1;ASK;;;;;
20251107;060002.752;;25249.00;25249.00;1;ASK;;;;;
20251107;060002.752;25248.00;;25248.00;1;BID;;;;;
20251107;060002.764;25248.25;;25248.25;1;BID;;;;;
20251107;060002.764;;25249.25;25249.25;1;ASK;;;;;
20251107;060002.856;25248.00;;25248.00;1;BID;;;;;
20251107;060002.856;;25249.00;25249.00;1;ASK;;;;;
20251107;060002.880;25248.25;;25248.25;1;BID;;;;;
20251107;060002.880;;25249.25;25249.25;1;ASK;;;;;
20251107;060002.896;;25249.00;25249.00;1;ASK;;;;;
20251107;060002.896;25248.00;;25248.00;1;BID;;;;;
20251107;060002.896;25248.25;;25248.25;1;BID;;;;;
20251107;060002.896;;25249.25;25249.25;1;ASK;;;;;
20251107;060002.980;25248.25;;25248.25;2;BID;;;;;
20251107;060002.980;25248.25;;25248.25;3;BID;;;;;
20251107;060002.980;25248.50;;25248.50;1;BID;;;;;
20251107;060002.980;;25249.75;25249.75;2;ASK;;;;;
20251107;060002.980;;25249.75;25249.75;1;ASK;;;;;
20251107;060003.012;;25249.50;25249.50;1;ASK;;;;;
20251107;060003.012;25248.75;;25248.75;1;BID;;;;;
20251107;060003.012;;25249.75;25249.75;1;ASK;;;;;
20251107;060003.012;25248.50;;25248.50;1;BID;;;;;
20251107;060003.012;;25249.50;25249.50;1;ASK;;;;;
20251107;060003.012;25248.50;;25248.50;2;BID;;;;;
20251107;060003.012;25248.75;;25248.75;1;BID;;;;;
20251107;060003.012;;25249.75;25249.75;1;ASK;;;;;
20251107;060003.052;25249.00;;25249.00;1;BID;;;;;
20251107;060003.052;;25250.00;25250.00;2;ASK;;;;;
20251107;060003.056;;25250.00;25250.00;1;ASK;;;;;
20251107;060003.056;25248.75;;25248.75;1;BID;;;;;
20251107;060003.056;;25249.75;25249.75;1;ASK;;;;;
20251107;060003.216;;25249.50;25249.50;1;ASK;;;;;
20251107;060003.216;;25249.75;25249.75;2;ASK;;;;;
20251107;060003.216;25248.50;;25248.50;2;BID;;;;;
20251107;060003.216;25248.50;;25248.50;1;BID;;;;;
20251107;060003.216;;25249.50;25249.50;1;ASK;;;;;
20251107;060003.224;25248.75;;25248.75;1;BID;;;;;
20251107;060003.224;;25249.75;25249.75;1;ASK;;;;;
20251107;060003.280;;25249.50;25249.50;1;ASK;;;;;
20251107;060003.280;25248.50;;25248.50;1;BID;;;;;
20251107;060003.376;;25249.50;25249.50;2;ASK;;;;;
20251107;060003.376;25248.25;;25248.25;3;BID;;;;;
20251107;060003.376;;25249.50;25249.50;1;ASK;;;;;
20251107;060003.376;;25249.25;25249.25;1;ASK;;;;;
20251107;060003.376;25248.25;;25248.25;2;BID;;;;;
20251107;060003.376;25248.50;;25248.50;1;BID;;;;;
20251107;060003.376;;25249.75;25249.75;1;ASK;;;;;
20251107;060003.376;25248.75;;25248.75;1;BID;;;;;
20251107;060003.376;;25249.75;25249.75;2;ASK;;;;;
20251107;060003.376;;25249.50;25249.50;1;ASK;;;;;
20251107;060003.376;25248.50;;25248.50;1;BID;;;;;
20251107;060003.392;;25249.25;25249.25;1;ASK;;;;;
20251107;060003.392;25248.25;;25248.25;2;BID;;;;;
20251107;060003.452;;25249.25;25249.25;1;ASK;;;;;
20251107;060003.452;;25249.50;25249.50;1;ASK;;;;;
20251107;060003.452;25248.50;;25248.50;1;BID;;;;;
20251107;060003.476;25248.75;;25248.75;1;BID;;;;;
20251107;060003.528;25248.50;;25248.50;1;BID;;;;;
20251107;060003.532;25248.50;;25248.50;2;BID;;;;;
20251107;060003.612;25248.75;;25248.75;1;BID;;;;;
20251107;060003.612;;25249.75;25249.75;2;ASK;;;;;
20251107;060003.624;;25249.75;25249.75;1;ASK;;;;;
20251107;060003.652;;25249.75;25249.75;1;ASK;;;;;
20251107;060003.652;;25250.00;25250.00;2;ASK;;;;;
20251107;060003.652;25249.00;;25249.00;1;BID;;;;;
20251107;060003.652;;25250.00;25250.00;1;ASK;;;;;
20251107;060003.652;;25249.75;25249.75;1;ASK;;;;;
20251107;060003.652;25248.75;;25248.75;1;BID;;;;;
20251107;060003.688;25249.00;;25249.00;1;BID;;;;;
20251107;060003.764;;25250.00;25250.00;1;ASK;;;;;
20251107;060003.848;25248.75;;25248.75;1;BID;;;;;
20251107;060003.848;;25250.00;25250.00;1;ASK;;;;;
20251107;060003.848;;25250.25;25250.25;1;ASK;;;;;
20251107;060003.848;25249.00;;25249.00;1;BID;;;;;
20251107;060003.848;25249.25;;25249.25;1;BID;;;;;
20251107;060003.848;25249.25;;25249.25;2;BID;;;;;
20251107;060003.852;25249.25;;25249.25;1;BID;;;;;
20251107;060003.864;25249.50;;25249.50;1;BID;;;;;
20251107;060003.864;;25250.25;25250.25;1;ASK;;;;;
20251107;060003.864;;25250.50;25250.50;2;ASK;;;;;
20251107;060003.864;25249.75;;25249.75;1;BID;;;;;
20251107;060003.864;;25250.50;25250.50;1;ASK;;;;;
20251107;060003.864;25249.75;;25249.75;2;BID;;;;;
20251107;060003.864;;25250.75;25250.75;1;ASK;;;;;
20251107;060003.864;;25251.00;25251.00;1;ASK;;;;;
20251107;060003.864;25249.75;;25249.75;1;BID;;;;;
20251107;060003.864;;25251.25;25251.25;2;ASK;;;;;
20251107;060003.864;25250.00;;25250.00;1;BID;;;;;
20251107;060003.864;;25251.00;25251.00;1;ASK;;;;;
20251107;060003.864;25249.75;;25249.75;1;BID;;;;;
20251107;060003.864;;25251.00;25251.00;2;ASK;;;;;
20251107;060003.864;;25250.75;25250.75;1;ASK;;;;;
20251107;060003.864;;25250.50;25250.50;1;ASK;;;;;
20251107;060003.864;25249.50;;25249.50;1;BID;;;;;
20251107;060003.884;25249.75;;25249.75;1;BID;;;;;
20251107;060003.884;;25250.75;25250.75;1;ASK;;;;;
20251107;060003.952;25250.00;;25250.00;1;BID;;;;;
20251107;060003.952;25249.75;;25249.75;1;BID;;;;;
20251107;060003.952;;25250.50;25250.50;1;ASK;;;;;
20251107;060003.952;25249.50;;25249.50;1;BID;;;;;
20251107;060003.956;25249.75;;25249.75;1;BID;;;;;
20251107;060003.956;;25250.75;25250.75;2;ASK;;;;;
20251107;060003.956;25249.50;;25249.50;1;BID;;;;;
20251107;060003.956;;25250.50;25250.50;1;ASK;;;;;
20251107;060004.012;25249.75;;25249.75;1;BID;;;;;
20251107;060004.012;;25250.75;25250.75;2;ASK;;;;;
20251107;060004.056;;25250.50;25250.50;1;ASK;;;;;
20251107;060004.056;25249.50;;25249.50;1;BID;;;;;
20251107;060004.064;;25250.50;25250.50;1;ASK;;;;;
20251107;060004.064;;25250.75;25250.75;2;ASK;;;;;
20251107;060004.064;25249.75;;25249.75;1;BID;;;;;
20251107;060004.064;;25250.75;25250.75;1;ASK;;;;;
20251107;060004.064;;25251.00;25251.00;3;ASK;;;;;
20251107;060004.064;;25251.00;25251.00;2;ASK;;;;;
20251107;060004.064;;25250.75;25250.75;1;ASK;;;;;
20251107;060004.064;25249.50;;25249.50;1;BID;;;;;
20251107;060004.064;;25250.50;25250.50;1;ASK;;;;;
20251107;060004.084;25249.50;;25249.50;2;BID;;;;;
20251107;060004.084;25249.75;;25249.75;1;BID;;;;;
20251107;060004.084;;25250.75;25250.75;1;ASK;;;;;
20251107;060004.084;25250.00;;25250.00;1;BID;;;;;
20251107;060004.084;;25251.00;25251.00;2;ASK;;;;;
20251107;060004.132;;25250.75;25250.75;1;ASK;;;;;
20251107;060004.132;25249.75;;25249.75;1;BID;;;;;
20251107;060004.160;25249.75;;25249.75;2;BID;;;;;
20251107;060004.160;25250.00;;25250.00;1;BID;;;;;
20251107;060004.184;25249.75;;25249.75;1;BID;;;;;
20251107;060004.188;;25250.50;25250.50;1;ASK;;;;;
20251107;060004.188;25249.50;;25249.50;1;BID;;;;;
20251107;060004.212;25249.75;;25249.75;1;BID;;;;;
20251107;060004.212;;25250.75;25250.75;1;ASK;;;;;
20251107;060004.240;25250.00;;25250.00;1;BID;;;;;
20251107;060004.240;;25251.00;25251.00;3;ASK;;;;;
20251107;060004.240;;25251.00;25251.00;2;ASK;;;;;
20251107;060004.244;;25251.00;25251.00;1;ASK;;;;;
20251107;060004.244;;25251.00;25251.00;1;ASK;;;;;
20251107;060004.244;25250.25;;25250.25;1;BID;;;;;
20251107;060004.244;;25251.25;25251.25;2;ASK;;;;;
20251107;060004.244;25250.25;;25250.25;2;BID;;;;;
20251107;060004.244;;25251.25;25251.25;1;ASK;;;;;
20251107;060004.244;25250.25;;25250.25;1;BID;;;;;
20251107;060004.244;;25251.00;25251.00;1;ASK;;;;;
20251107;060004.244;25250.00;;25250.00;1;BID;;;;;
20251107;060004.244;;25251.00;25251.00;2;ASK;;;;;
20251107;060004.244;;25250.75;25250.75;1;ASK;;;;;
20251107;060004.244;25250.00;;25250.00;2;BID;;;;;
20251107;060004.244;;25251.00;25251.00;2;ASK;;;;;
20251107;060004.244;25250.25;;25250.25;1;BID;;;;;
20251107;060004.244;;25251.00;25251.00;1;ASK;;;;;
20251107;060004.244;;25251.75;25251.75;2;ASK;;;;;
20251107;060004.244;;25251.75;25251.75;3;ASK;;;;;
20251107;060004.244;;25251.75;25251.75;4;ASK;;;;;
20251107;060004.244;;25251.50;25251.50;1;ASK;;;;;
20251107;060004.244;;25251.50;25251.50;2;ASK;;;;;
20251107;060004.244;;25251.50;25251.50;4;ASK;;;;;
20251107;060004.244;;25251.25;25251.25;1;ASK;;;;;
20251107;060004.244;25250.00;;25250.00;2;BID;;;;;
20251107;060004.248;;25251.25;25251.25;2;ASK;;;;;
20251107;060004.248;;25251.00;25251.00;1;ASK;;;;;
20251107;060004.248;25250.25;;25250.25;1;BID;;;;;
20251107;060004.248;25250.00;;25250.00;2;BID;;;;;
20251107;060004.272;25250.25;;25250.25;1;BID;;;;;
20251107;060004.288;;25251.25;25251.25;3;ASK;;;;;
20251107;060004.288;;25251.25;25251.25;2;ASK;;;;;
20251107;060004.288;25250.50;;25250.50;1;BID;;;;;
20251107;060004.288;25250.75;;25250.75;1;BID;;;;;
20251107;060004.288;;25251.25;25251.25;1;ASK;;;;;
20251107;060004.288;;25251.50;25251.50;4;ASK;;;;;
20251107;060004.288;;25251.50;25251.50;3;ASK;;;;;
20251107;060004.288;;25251.50;25251.50;2;ASK;;;;;
20251107;060004.300;;25251.50;25251.50;1;ASK;;;;;
20251107;060004.300;;25251.50;25251.50;1;ASK;;;;;
20251107;060004.300;25251.00;;25251.00;1;BID;;;;;
20251107;060004.308;25251.25;;25251.25;1;BID;;;;;
20251107;060004.308;;25251.50;25251.50;1;ASK;;;;;
20251107;060004.308;;25252.00;25252.00;1;ASK;;;;;
20251107;060004.308;25251.25;;25251.25;1;BID;;;;;
20251107;060004.308;25251.00;;25251.00;1;BID;;;;;
20251107;060004.308;;25252.25;25252.25;2;ASK;;;;;
20251107;060004.308;;25251.75;25251.75;1;ASK;;;;;
20251107;060004.308;;25252.25;25252.25;3;ASK;;;;;
20251107;060004.308;;25252.25;25252.25;2;ASK;;;;;
20251107;060004.308;;25252.00;25252.00;1;ASK;;;;;
20251107;060004.308;;25252.00;25252.00;2;ASK;;;;;
20251107;060004.308;25250.75;;25250.75;1;BID;;;;;
20251107;060004.308;;25251.75;25251.75;1;ASK;;;;;
20251107;060004.308;;25251.75;25251.75;2;ASK;;;;;
20251107;060004.308;;25251.50;25251.50;1;ASK;;;;;
20251107;060004.312;;25251.75;25251.75;2;ASK;;;;;
20251107;060004.312;;25251.75;25251.75;1;ASK;;;;;
20251107;060004.312;25251.00;;25251.00;1;BID;;;;;
20251107;060004.312;;25252.00;25252.00;3;ASK;;;;;
20251107;060004.312;;25252.00;25252.00;4;ASK;;;;;
20251107;060004.312;;25252.00;25252.00;3;ASK;;;;;
20251107;060004.312;25250.75;;25250.75;1;BID;;;;;
20251107;060004.312;;25251.75;25251.75;1;ASK;;;;;
20251107;060004.312;;25251.75;25251.75;2;ASK;;;;;
20251107;060004.312;;25251.75;25251.75;3;ASK;;;;;
20251107;060004.316;;25251.50;25251.50;1;ASK;;;;;
20251107;060004.392;;25251.75;25251.75;2;ASK;;;;;
20251107;060004.452;;25251.50;25251.50;1;ASK;;;;;
20251107;060004.452;25250.50;;25250.50;1;BID;;;;;
20251107;060004.452;;25251.25;25251.25;1;ASK;;;;;
20251107;060004.452;25250.25;;25250.25;2;BID;;;;;
20251107;060004.452;25250.25;;25250.25;1;BID;;;;;
20251107;060004.452;;25251.25;25251.25;2;ASK;;;;;
20251107;060004.456;;25251.00;25251.00;1;ASK;;;;;
20251107;060004.456;;25251.25;25251.25;2;ASK;;;;;
20251107;060004.456;25250.00;;25250.00;2;BID;;;;;
20251107;060004.456;25250.25;;25250.25;1;BID;;;;;
20251107;060004.456;;25251.00;25251.00;1;ASK;;;;;
20251107;060004.456;25250.00;;25250.00;2;BID;;;;;
20251107;060004.456;25250.25;;25250.25;1;BID;;;;;
20251107;060004.456;;25251.25;25251.25;2;ASK;;;;;
20251107;060004.596;;25251.00;25251.00;1;ASK;;;;;
20251107;060004.596;25250.00;;25250.00;2;BID;;;;;
20251107;060004.596;;25250.75;25250.75;1;ASK;;;;;
20251107;060004.596;25250.00;;25250.00;1;BID;;;;;
20251107;060004.616;;25251.00;25251.00;2;ASK;;;;;
20251107;060004.664;;25250.75;25250.75;1;ASK;;;;;
20251107;060004.752;;25251.00;25251.00;2;ASK;;;;;
20251107;060004.752;;25251.00;25251.00;1;ASK;;;;;
20251107;060004.756;25250.25;;25250.25;1;BID;;;;;
20251107;060004.772;;25251.25;25251.25;2;ASK;;;;;
20251107;060004.776;;25251.25;25251.25;1;ASK;;;;;
20251107;060004.820;;25251.00;25251.00;1;ASK;;;;;
20251107;060004.820;25250.00;;25250.00;1;BID;;;;;
20251107;060004.836;25250.25;;25250.25;1;BID;;;;;
20251107;060004.836;;25251.25;25251.25;1;ASK;;;;;
20251107;060004.980;25250.50;;25250.50;1;BID;;;;;
20251107;060005.012;25250.25;;25250.25;1;BID;;;;;
20251107;060005.012;25250.50;;25250.50;1;BID;;;;;
20251107;060005.012;;25251.50;25251.50;1;ASK;;;;;
